,white_locals,black_locals,winner
81367,3,3,white
81368,4,4,
81369,4,4,white
81370,5,2,black
81371,5,2,black
81372,3,4,
81373,4,4,black
81374,4,4,
81375,4,4,black
81376,4,4,
81377,5,3,black
81378,3,5,white
81379,3,3,white
81380,4,4,white
81381,3,3,black
81382,4,2,black
81383,3,4,white
81384,3,4,white
81385,4,4,white
81386,3,5,white
81387,4,4,white
81388,4,3,
81389,4,3,black
81390,5,4,black
81391,3,4,
81392,2,3,white
81393,4,4,
81394,5,4,
81395,4,5,white
81396,4,3,white
81397,4,0,black
81398,4,3,
81399,2,3,white
81400,4,4,
81401,4,4,
81402,3,5,white
81403,3,5,white
81404,3,4,
81405,2,3,white
81406,3,3,black
81407,3,5,white
81408,3,4,white
81409,3,4,white
81410,3,5,white
81411,4,4,
81412,3,4,black
81413,4,1,black
81414,3,0,black
81415,1,3,white
81416,4,3,black
81417,3,0,black
81418,5,3,black
81419,4,0,black
81420,5,4,
81421,5,4,
81422,4,5,white
81423,4,3,black
81424,2,5,white
81425,6,3,black
81426,4,4,
81427,3,3,black
81428,4,5,
81429,4,4,
81430,4,5,white
81431,4,4,
81432,3,3,white
81433,4,3,black
81434,5,2,
81435,3,4,
81436,4,5,
81437,5,4,white
81438,1,5,white
81439,4,4,
81440,3,5,white
81441,5,2,black
81442,4,3,black
81443,4,5,
81444,2,4,white
81445,4,4,
81446,5,3,black
81447,3,4,white
81448,1,5,white
81449,3,5,white
81450,3,4,white
81451,3,4,white
81452,4,5,
81453,5,1,black
81454,3,5,white
81455,4,3,black
81456,1,4,white
81457,3,3,white
81458,3,2,black
81459,4,4,black
81460,3,4,
81461,5,3,black
81462,5,4,black
81463,3,3,white
81464,4,4,white
81465,2,3,white
81466,1,5,white
81467,4,3,black
81468,4,2,black
81469,4,3,white
81470,4,4,
81471,5,4,
81472,3,4,white
81473,4,1,black
81474,4,2,black
81475,5,4,white
81476,5,1,black
81477,3,3,black
81478,4,3,black
81479,3,5,white
81480,5,2,black
81481,2,4,white
81482,5,3,black
81483,3,5,white
81484,4,4,black
81485,4,3,
81486,3,4,white
81487,3,4,white
81488,4,4,black
81489,4,1,black
81490,4,3,white
81491,5,4,
81492,5,3,
81493,4,2,black
81494,4,4,white
81495,4,3,black
81496,4,5,white
81497,3,4,white
81498,5,3,black
81499,4,3,black
81500,4,1,black
81501,5,3,black
81502,4,4,white
81503,4,1,black
81504,4,5,black
81505,4,3,black
81506,5,4,black
81507,5,3,black
81508,4,2,black
81509,3,2,black
81510,2,3,white
81511,4,4,white
81512,4,4,black
81513,3,2,black
81514,4,4,white
81515,3,3,black
81516,4,2,black
81517,5,3,black
81518,5,1,black
81519,4,4,black
81520,4,5,black
81521,6,3,black
81522,4,2,black
81523,5,2,black
81524,2,2,
81525,4,3,black
81526,5,0,black
81527,0,5,white
81528,4,3,black
81529,4,3,
81530,2,4,
81531,2,4,white
81532,3,4,white
81533,3,5,
81534,4,5,black
81535,4,4,
81536,3,5,white
81537,4,3,
81538,4,5,white
81539,5,2,black
81540,3,4,white
81541,3,5,
81542,3,5,white
81543,5,4,black
81544,5,4,white
81545,3,6,black
81546,4,4,white
81547,4,4,
81548,4,4,
81549,4,4,
81550,4,3,
81551,3,4,white
81552,5,4,
81553,4,2,black
81554,4,4,white
81555,3,4,
81556,4,0,black
81557,2,3,white
81558,0,3,white
81559,6,3,black
81560,5,3,
81561,4,3,white
81562,3,4,white
81563,5,4,
81564,2,4,white
81565,4,3,black
81566,5,3,black
81567,4,1,black
81568,2,4,white
81569,4,2,black
81570,4,4,
81571,4,4,white
81572,5,4,
81573,4,5,white
81574,3,4,white
81575,4,3,
81576,5,4,black
81577,4,4,white
81578,2,5,white
81579,2,4,white
81580,4,4,
81581,5,2,black
81582,4,4,
81583,4,4,
81584,0,3,white
81585,1,4,white
81586,3,5,
81587,3,4,black
81588,5,1,black
81589,4,4,white
81590,5,2,black
81591,4,4,black
81592,4,4,white
81593,4,4,white
81594,3,4,white
81595,5,3,white
81596,4,4,white
81597,3,6,white
81598,4,1,black
81599,6,2,black
81600,4,3,
81601,4,3,black
81602,4,3,
81603,1,3,white
81604,4,3,black
81605,5,4,
81606,3,6,white
81607,5,4,
81608,4,3,
81609,3,2,black
81610,4,3,black
81611,4,3,white
81612,4,4,
81613,4,3,
81614,5,4,white
81615,4,2,black
81616,4,5,white
81617,4,5,white
81618,1,4,white
81619,4,4,black
81620,5,4,
81621,3,4,
81622,3,3,white
81623,3,2,black
81624,4,4,white
81625,4,5,white
81626,5,1,black
81627,2,3,white
81628,2,5,white
81629,3,5,white
81630,3,5,white
81631,4,2,black
81632,3,2,black
81633,2,4,white
81634,4,4,white
81635,2,4,white
81636,4,4,
81637,2,3,white
81638,3,4,white
81639,5,2,black
81640,3,1,black
81641,5,2,black
81642,2,4,white
81643,4,1,black
81644,4,3,white
81645,1,4,white
81646,5,3,black
81647,3,5,white
81648,3,3,black
81649,4,5,
81650,4,5,white
81651,4,4,
81652,4,4,
81653,3,4,white
81654,3,5,
81655,4,3,
81656,5,3,black
81657,3,1,black
81658,2,3,white
81659,4,5,black
81660,5,2,black
81661,5,2,black
81662,1,4,white
81663,3,4,white
81664,4,0,black
81665,1,4,white
81666,5,3,black
81667,4,3,
81668,3,4,
81669,5,4,
81670,5,4,black
81671,5,3,
81672,4,4,
81673,5,2,black
81674,4,5,
81675,3,4,
81676,4,3,black
81677,4,4,
81678,0,5,white
81679,1,3,white
81680,4,2,black
81681,3,3,white
81682,2,4,white
81683,4,4,white
81684,5,2,black
81685,3,3,white
81686,3,3,black
81687,5,4,
81688,4,4,
81689,3,4,white
81690,6,3,black
81691,3,3,
81692,4,4,white
81693,3,2,black
81694,3,4,white
81695,3,4,white
81696,3,4,white
81697,3,3,white
81698,4,4,black
81699,3,4,white
81700,4,4,
81701,5,4,
81702,3,5,white
81703,3,4,white
81704,6,3,black
81705,4,3,black
81706,4,5,white
81707,1,5,white
81708,3,4,white
81709,3,5,
81710,4,4,black
81711,4,4,
81712,2,3,white
81713,4,3,black
81714,4,3,black
81715,2,3,white
81716,4,4,
81717,3,4,white
81718,2,5,white
81719,4,4,
81720,2,5,white
81721,5,3,black
81722,4,4,
81723,4,5,white
81724,4,4,white
81725,5,2,black
81726,4,3,black
81727,3,3,black
81728,4,2,black
81729,5,4,
81730,4,3,
81731,5,4,
81732,3,2,black
81733,4,4,white
81734,5,3,black
81735,5,3,black
81736,4,3,
81737,5,4,white
81738,1,3,white
81739,4,4,
81740,3,4,white
81741,3,4,white
81742,4,2,black
81743,5,2,black
81744,3,4,white
81745,3,4,
81746,4,2,black
81747,0,3,white
81748,3,4,white
81749,4,4,
81750,5,3,white
81751,2,4,white
81752,4,3,black
81753,2,4,white
81754,5,4,
81755,3,2,black
81756,4,4,white
81757,4,5,white
81758,5,3,
81759,4,3,black
81760,6,2,black
81761,4,3,black
81762,4,5,black
81763,3,4,white
81764,3,4,white
81765,5,3,black
81766,4,3,black
81767,3,5,white
81768,5,3,
81769,3,0,black
81770,3,3,black
81771,4,5,
81772,6,1,black
81773,4,3,white
81774,3,4,white
81775,4,4,black
81776,5,4,black
81777,5,3,black
81778,5,3,
81779,3,4,white
81780,3,0,black
81781,3,4,white
81782,3,4,black
81783,2,4,white
81784,6,3,white
81785,5,4,black
81786,3,3,black
81787,4,4,white
81788,5,3,black
81789,3,3,black
81790,4,4,black
81791,5,1,black
81792,3,4,
81793,4,5,
81794,4,4,
81795,4,4,
81796,1,4,white
81797,3,5,white
81798,5,3,
81799,4,5,white
81800,2,4,white
81801,5,3,
81802,3,4,white
81803,3,6,white
81804,5,3,black
81805,3,4,
81806,5,4,
81807,2,4,
81808,2,5,white
81809,5,4,
81810,4,5,black
81811,3,2,black
81812,3,4,white
81813,4,1,black
81814,6,3,black
81815,4,4,
81816,4,4,white
81817,4,2,black
81818,2,3,white
81819,4,4,white
81820,4,2,black
81821,3,2,black
81822,4,3,white
81823,4,4,black
81824,4,3,black
81825,4,4,
81826,4,4,
81827,5,4,
81828,5,4,
81829,3,4,
81830,3,4,
81831,4,3,black
81832,4,5,white
81833,4,4,
81834,5,2,black
81835,4,4,
81836,3,5,white
81837,5,3,black
81838,4,3,black
81839,4,4,
81840,2,5,white
81841,3,4,white
81842,4,1,black
81843,5,2,black
81844,3,4,white
81845,4,5,black
81846,5,3,black
81847,4,0,black
81848,5,4,black
81849,2,4,white
81850,3,5,white
81851,3,4,white
81852,2,4,white
81853,1,3,white
81854,2,4,white
81855,3,5,white
81856,2,4,white
81857,5,4,
81858,4,2,black
81859,3,2,black
81860,5,3,black
81861,4,4,white
81862,3,4,white
81863,3,5,
81864,4,3,white
81865,5,3,black
81866,3,5,white
81867,4,3,white
81868,3,4,black
81869,3,5,
81870,5,3,
81871,5,2,black
81872,4,3,
81873,4,3,black
81874,3,4,white
81875,5,4,
81876,4,3,
81877,3,4,white
81878,4,3,
81879,1,3,white
81880,3,4,white
81881,5,3,black
81882,2,3,white
81883,3,2,black
81884,5,2,black
81885,6,3,black
81886,4,4,
81887,1,3,white
81888,4,4,black
81889,3,5,white
81890,3,1,black
81891,2,4,white
81892,4,4,
81893,6,3,black
81894,4,3,
81895,2,3,white
81896,6,2,black
81897,3,4,white
81898,2,6,white
81899,5,4,
81900,4,5,
81901,5,4,black
81902,4,4,white
81903,4,4,black
81904,2,5,white
81905,4,3,black
81906,3,4,
81907,5,3,black
81908,3,4,white
81909,4,3,black
81910,4,3,black
81911,5,4,
81912,4,4,
81913,5,4,
81914,5,4,black
81915,4,4,
81916,3,2,black
81917,4,3,black
81918,4,2,black
81919,2,5,white
81920,3,5,white
81921,3,5,white
81922,4,4,
81923,1,4,white
81924,2,4,white
81925,3,5,white
81926,4,5,white
81927,4,2,black
81928,3,0,black
81929,3,5,white
81930,3,4,white
81931,2,4,white
81932,4,5,
81933,5,3,black
81934,4,2,black
81935,2,4,white
81936,4,4,white
81937,5,2,black
81938,4,3,black
81939,4,4,black
81940,5,3,black
81941,3,1,black
81942,4,3,white
81943,3,3,white
81944,3,2,black
81945,3,5,white
81946,4,4,
81947,2,3,white
81948,4,3,white
81949,3,4,white
81950,3,5,white
81951,3,5,white
81952,4,4,white
81953,3,4,
81954,1,3,white
81955,5,4,black
81956,5,1,black
81957,1,3,white
81958,4,4,
81959,4,4,
81960,5,4,white
81961,3,5,
81962,3,4,white
81963,4,3,black
81964,5,3,black
81965,4,4,black
81966,5,2,black
81967,4,5,white
81968,3,4,white
81969,2,4,white
81970,4,2,black
81971,2,5,white
81972,3,3,black
81973,4,5,black
81974,4,5,
81975,4,2,black
81976,4,3,black
81977,4,5,white
81978,3,3,white
81979,3,1,black
81980,4,3,black
81981,3,5,white
81982,4,4,black
81983,3,5,
81984,3,4,white
81985,5,2,black
81986,2,5,white
81987,3,4,white
81988,4,4,
81989,4,3,black
81990,3,4,white
81991,1,4,white
81992,3,3,black
81993,4,2,black
81994,5,2,black
81995,3,5,white
81996,4,4,black
81997,5,4,black
81998,4,3,
81999,3,5,white
82000,4,4,white
82001,5,3,black
82002,3,2,black
82003,3,5,white
82004,3,5,
82005,4,4,
82006,3,4,white
82007,4,2,black
82008,3,4,white
82009,4,4,white
82010,5,2,black
82011,4,4,
82012,4,4,black
82013,3,4,
82014,3,2,black
82015,3,4,
82016,5,4,black
82017,4,1,black
82018,4,4,
82019,3,3,white
82020,5,3,
82021,4,5,
82022,4,3,black
82023,3,5,white
82024,5,3,black
82025,3,5,white
82026,4,4,black
82027,4,4,white
82028,3,2,black
82029,4,3,white
82030,4,2,black
82031,0,3,white
82032,3,5,white
82033,4,4,
82034,3,3,black
82035,4,2,black
82036,2,5,white
82037,3,3,black
82038,5,2,black
82039,4,3,black
82040,3,5,
82041,4,4,
82042,4,4,
82043,2,5,white
82044,4,3,black
82045,5,3,
82046,5,2,black
82047,5,3,black
82048,4,3,black
82049,1,4,white
82050,4,5,black
82051,3,4,white
82052,4,4,
82053,5,2,black
82054,3,4,white
82055,4,2,black
82056,4,4,
82057,4,3,black
82058,4,2,black
82059,6,3,black
82060,3,5,
82061,5,3,black
82062,4,5,white
82063,4,4,white
82064,4,4,
82065,0,6,white
82066,5,3,black
82067,4,2,
82068,3,5,
82069,5,1,black
82070,3,4,
82071,3,2,black
82072,5,2,black
82073,4,4,white
82074,3,3,black
82075,2,4,white
82076,4,4,white
82077,4,2,black
82078,4,4,white
82079,4,3,black
82080,5,4,black
82081,4,2,black
82082,5,4,
82083,3,3,
82084,4,4,
82085,4,1,black
82086,4,4,
82087,4,3,black
82088,1,4,white
82089,3,0,black
82090,5,4,black
82091,3,5,white
82092,4,5,white
82093,4,4,white
82094,4,2,black
82095,3,4,
82096,4,5,
82097,5,2,black
82098,3,3,white
82099,3,3,white
82100,3,3,black
82101,3,5,white
82102,2,3,white
82103,4,4,white
82104,2,5,white
82105,3,5,
82106,3,4,white
82107,2,4,white
82108,3,4,white
82109,3,2,black
82110,4,2,black
82111,4,3,black
82112,4,4,
82113,5,2,black
82114,4,4,
82115,5,4,black
82116,4,3,black
82117,4,2,black
82118,3,3,
82119,4,5,white
82120,3,2,black
82121,5,2,black
82122,2,4,white
82123,4,4,white
82124,2,3,white
82125,3,4,black
82126,5,4,black
82127,4,2,black
82128,3,3,white
82129,2,3,white
82130,2,6,
82131,4,5,white
82132,4,4,black
82133,4,4,
82134,3,5,
82135,3,2,black
82136,3,3,
82137,3,4,white
82138,5,4,
82139,4,4,
82140,2,6,white
82141,4,3,white
82142,2,4,white
82143,4,2,black
82144,4,5,white
82145,4,5,
82146,2,3,white
82147,3,4,white
82148,4,5,white
82149,4,4,
82150,5,3,black
82151,3,3,white
82152,3,3,white
82153,4,5,white
82154,3,5,white
82155,4,4,
82156,5,3,black
82157,3,3,
82158,4,4,white
82159,2,3,white
82160,4,2,black
82161,1,4,white
82162,5,3,black
82163,5,2,black
82164,5,2,black
82165,5,4,
82166,2,4,white
82167,4,4,black
82168,6,3,black
82169,4,3,white
82170,3,6,white
82171,4,3,black
82172,4,2,black
82173,4,4,
82174,3,4,white
82175,4,4,
82176,4,1,black
82177,4,3,black
82178,4,3,black
82179,5,3,black
82180,3,5,white
82181,3,3,
82182,3,3,white
82183,3,3,black
82184,4,4,white
82185,3,3,black
82186,4,1,black
82187,3,1,black
82188,1,4,white
82189,5,4,black
82190,4,3,black
82191,4,4,black
82192,3,5,white
82193,4,2,black
82194,0,4,white
82195,4,4,black
82196,4,5,
82197,6,2,black
82198,3,4,black
82199,2,4,
82200,4,3,black
82201,4,4,white
82202,4,4,white
82203,4,5,white
82204,4,4,
82205,4,3,black
82206,5,2,black
82207,3,5,white
82208,4,2,black
82209,4,5,
82210,6,3,black
82211,4,3,
82212,4,4,
82213,4,4,white
82214,1,6,white
82215,2,4,white
82216,4,5,white
82217,2,4,white
82218,5,3,black
82219,3,5,white
82220,5,3,
82221,3,4,white
82222,5,4,black
82223,5,2,black
82224,4,3,black
82225,4,3,black
82226,3,3,black
82227,2,3,white
82228,2,5,white
82229,3,4,white
82230,1,4,white
82231,4,5,white
82232,4,5,black
82233,4,4,
82234,5,3,black
82235,3,3,black
82236,5,4,
82237,3,1,black
82238,4,3,
82239,4,4,
82240,2,4,white
82241,4,4,black
82242,3,3,black
82243,2,4,white
82244,4,4,black
82245,2,5,white
82246,5,3,
82247,4,3,black
82248,4,5,
82249,0,3,white
82250,4,3,white
82251,4,3,white
82252,4,4,white
82253,5,3,
82254,4,2,black
82255,4,4,
82256,4,4,white
82257,4,4,black
82258,5,3,
82259,2,3,white
82260,5,4,
82261,4,2,black
82262,3,3,black
82263,6,3,black
82264,2,4,white
82265,5,2,
82266,3,4,white
82267,3,4,white
82268,5,1,black
82269,4,4,
82270,5,4,black
82271,4,2,black
82272,2,3,white
82273,5,2,black
82274,4,4,white
82275,4,5,white
82276,5,3,white
82277,2,6,white
82278,5,4,
82279,5,2,black
82280,5,3,
82281,3,5,white
82282,3,4,white
82283,5,4,
82284,5,3,white
82285,4,4,black
82286,0,3,white
82287,4,5,
82288,5,4,black
82289,4,2,black
82290,5,1,black
82291,2,5,white
82292,4,4,black
82293,5,4,
82294,5,3,black
82295,4,3,black
82296,2,4,white
82297,3,4,
82298,4,3,white
82299,4,4,white
82300,3,4,white
82301,4,5,black
82302,3,5,white
82303,5,4,black
82304,5,2,black
82305,5,4,black
82306,4,4,
82307,4,5,white
82308,4,4,black
82309,2,5,white
82310,4,4,white
82311,3,2,black
82312,4,4,
82313,5,3,black
82314,3,3,black
82315,1,3,white
82316,4,1,black
82317,3,5,white
82318,3,2,black
82319,2,5,white
82320,6,1,black
82321,3,5,
82322,1,5,white
82323,5,3,
82324,4,5,
82325,3,5,
82326,1,4,white
82327,4,3,black
82328,5,2,black
82329,3,3,white
82330,4,4,black
82331,5,3,black
82332,3,4,black
82333,5,2,black
82334,3,4,
82335,2,4,white
82336,5,4,black
82337,4,4,black
82338,2,5,white
82339,2,3,white
82340,3,3,white
82341,3,3,white
82342,4,5,black
82343,4,5,black
82344,1,3,white
82345,5,4,
82346,3,4,white
82347,4,4,
82348,4,4,white
82349,3,1,black
82350,4,3,white
82351,5,4,black
82352,3,5,white
82353,1,3,white
82354,3,4,black
82355,5,3,black
82356,4,3,black
82357,3,1,black
82358,4,3,black
82359,4,3,black
82360,3,4,white
82361,5,1,black
82362,5,2,black
82363,5,4,black
82364,5,1,black
82365,4,4,
82366,2,3,white
82367,2,5,white
82368,3,1,black
82369,2,3,white
82370,3,4,white
82371,1,4,white
82372,3,5,white
82373,3,5,white
82374,3,4,white
82375,5,3,
82376,2,5,white
82377,3,4,white
82378,4,5,black
82379,4,3,white
82380,4,4,
82381,5,3,black
82382,4,2,black
82383,5,3,black
82384,4,2,black
82385,4,4,white
82386,2,3,white
82387,4,4,black
82388,2,5,white
82389,4,1,black
82390,4,3,black
82391,4,4,white
82392,4,5,black
82393,4,4,
82394,4,3,black
82395,3,3,white
82396,5,3,black
82397,3,2,black
82398,5,2,black
82399,4,2,black
82400,4,4,
82401,3,2,black
82402,5,4,
82403,4,3,black
82404,5,4,white
82405,3,2,black
82406,4,1,black
82407,4,4,
82408,3,5,white
82409,3,4,
82410,2,4,white
82411,1,5,white
82412,1,3,white
82413,3,2,black
82414,4,4,white
82415,2,4,white
82416,4,2,black
82417,4,3,black
82418,5,4,white
82419,4,2,black
82420,3,3,black
82421,4,2,black
82422,2,3,white
82423,3,5,white
82424,1,4,white
82425,3,3,black
82426,1,4,white
82427,4,3,
82428,3,2,black
82429,5,4,black
82430,4,2,black
82431,4,3,black
82432,3,4,white
82433,4,5,black
82434,4,4,white
82435,6,2,black
82436,4,2,black
82437,5,2,black
82438,4,4,black
82439,4,3,black
82440,3,5,
82441,4,2,black
82442,5,4,white
82443,4,3,white
82444,4,3,
82445,2,3,white
82446,4,4,
82447,5,3,black
82448,4,1,black
82449,4,3,black
82450,4,4,white
82451,5,3,black
82452,5,3,black
82453,3,0,black
82454,6,2,black
82455,5,3,black
82456,2,4,white
82457,4,5,
82458,5,4,black
82459,4,3,black
82460,6,3,black
82461,4,3,black
82462,4,5,white
82463,3,5,white
82464,4,4,black
82465,3,4,white
82466,2,4,white
82467,4,2,black
82468,4,3,black
82469,3,4,black
82470,4,3,black
82471,4,4,white
82472,4,3,white
82473,3,5,white
82474,4,4,
82475,4,3,black
82476,5,3,black
82477,5,3,
82478,3,5,white
82479,3,4,black
82480,4,4,black
82481,4,3,black
82482,2,5,white
82483,3,2,black
82484,4,5,white
82485,5,3,black
82486,5,3,black
82487,4,3,black
82488,4,1,black
82489,4,4,black
82490,3,0,black
82491,3,6,white
82492,4,5,
82493,3,3,black
82494,3,4,white
82495,5,4,black
82496,3,4,white
82497,5,3,black
82498,4,2,black
82499,4,3,black
82500,3,3,white
82501,4,2,black
82502,4,2,black
82503,4,3,
82504,3,4,white
82505,3,3,white
82506,1,5,white
82507,3,3,black
82508,5,3,black
82509,4,2,black
82510,5,3,black
82511,5,3,black
82512,3,4,
82513,5,2,black
82514,6,3,white
82515,3,4,
82516,5,3,black
82517,5,3,black
82518,4,5,
82519,3,5,white
82520,2,3,white
82521,2,5,white
82522,4,4,
82523,4,5,black
82524,4,5,white
82525,4,3,black
82526,3,3,black
82527,4,3,black
82528,4,2,black
82529,3,5,
82530,4,4,
82531,1,5,white
82532,3,2,black
82533,4,2,black
82534,5,3,white
82535,4,4,black
82536,3,3,black
82537,5,2,black
82538,5,4,white
82539,4,2,
82540,3,1,black
82541,5,3,black
82542,4,4,white
82543,4,1,black
82544,3,4,white
82545,4,4,black
82546,5,4,white
82547,4,2,black
82548,4,3,
82549,4,3,black
82550,4,2,black
82551,1,3,white
82552,3,4,white
82553,4,0,black
82554,4,2,black
82555,4,4,
82556,4,4,
82557,4,4,
82558,4,4,
82559,4,3,black
82560,4,2,black
82561,1,4,white
82562,3,4,black
82563,3,4,white
82564,4,3,
82565,4,4,black
82566,4,4,black
82567,3,2,black
82568,3,5,white
82569,3,4,white
82570,3,5,white
82571,3,3,black
82572,3,3,white
82573,3,2,black
82574,4,4,
82575,3,3,
82576,4,3,black
82577,3,3,black
82578,5,4,black
82579,3,4,
82580,2,4,white
82581,5,3,black
82582,4,1,black
82583,3,2,black
82584,3,4,white
82585,5,4,
82586,3,4,white
82587,3,5,black
82588,3,2,black
82589,3,3,white
82590,5,2,
82591,5,4,
82592,4,3,black
82593,3,4,white
82594,3,4,white
82595,4,4,black
82596,4,3,white
82597,4,3,black
82598,3,5,white
82599,2,5,
82600,2,4,white
82601,4,4,black
82602,5,3,
82603,6,3,black
82604,3,5,
82605,2,4,white
82606,3,4,white
82607,4,2,black
82608,5,4,
82609,3,5,white
82610,4,3,white
82611,2,4,white
82612,3,4,
82613,1,4,white
82614,4,2,black
82615,4,0,black
82616,4,4,black
82617,3,4,
82618,3,4,white
82619,3,5,
82620,2,3,white
82621,5,3,
82622,4,5,white
82623,4,4,
82624,2,4,white
82625,5,4,white
82626,4,3,black
82627,5,3,black
82628,5,3,black
82629,3,6,white
82630,3,4,white
82631,4,3,black
82632,4,0,black
82633,5,4,
82634,4,1,black
82635,1,4,white
82636,4,3,
82637,4,2,black
82638,5,2,black
82639,4,3,
82640,3,4,white
82641,3,4,white
82642,5,4,black
82643,4,2,black
82644,4,5,white
82645,4,1,black
82646,1,3,white
82647,3,4,white
82648,5,4,
82649,4,4,white
82650,3,3,black
82651,4,4,white
82652,4,3,white
82653,4,2,black
82654,3,6,white
82655,3,4,white
82656,3,5,white
82657,4,3,white
82658,3,2,black
82659,2,5,white
82660,1,3,white
82661,3,4,white
82662,5,2,black
82663,5,2,black
82664,3,4,white
82665,5,3,black
82666,4,5,white
82667,3,4,white
82668,3,3,black
82669,3,0,black
82670,3,3,black
82671,4,5,white
82672,4,4,white
82673,2,4,white
82674,5,4,white
82675,4,3,black
82676,4,4,black
82677,4,5,black
82678,3,5,white
82679,4,4,
82680,4,2,black
82681,4,2,black
82682,2,4,white
82683,5,2,black
82684,3,4,white
82685,4,3,black
82686,4,2,black
82687,4,4,
82688,5,4,
82689,5,3,black
82690,5,2,
82691,4,5,
82692,5,3,black
82693,4,3,black
82694,5,3,black
82695,3,3,black
82696,3,4,
82697,4,3,
82698,5,4,black
82699,4,4,white
82700,5,3,black
82701,4,2,black
82702,3,5,white
82703,3,5,white
82704,4,4,white
82705,3,2,black
82706,4,4,white
82707,3,4,white
82708,3,4,black
82709,4,2,black
82710,5,3,black
82711,5,4,white
82712,4,5,
82713,5,3,
82714,3,3,white
82715,4,5,white
82716,3,4,black
82717,2,5,white
82718,4,3,white
82719,4,4,white
82720,4,4,
82721,4,5,white
82722,3,4,white
82723,4,3,black
82724,4,4,
82725,6,3,black
82726,3,4,white
82727,4,4,
82728,5,3,
82729,4,3,black
82730,3,4,white
82731,5,3,black
82732,3,5,white
82733,4,2,black
82734,5,4,
82735,4,3,
82736,4,3,black
82737,5,3,
82738,3,3,white
82739,5,2,black
82740,2,3,white
82741,5,4,white
82742,3,3,white
82743,5,3,
82744,4,4,
82745,4,5,black
82746,3,3,white
82747,4,5,white
82748,2,3,white
82749,5,3,
82750,4,3,black
82751,5,4,black
82752,4,2,black
82753,4,5,black
82754,4,4,
82755,3,3,black
82756,3,2,black
82757,4,4,black
82758,4,3,black
82759,4,4,black
82760,3,3,black
82761,2,4,
82762,4,5,
82763,4,4,black
82764,3,5,
82765,3,4,white
82766,3,1,black
82767,2,3,white
82768,4,4,
82769,3,3,
82770,1,3,white
82771,4,5,
82772,4,5,
82773,3,4,white
82774,3,5,
82775,5,4,white
82776,1,4,white
82777,2,4,white
82778,5,2,
82779,3,4,
82780,3,5,
82781,4,4,white
82782,3,5,white
82783,5,2,black
82784,4,3,black
82785,3,4,white
82786,3,4,white
82787,2,3,white
82788,4,4,
82789,4,4,black
82790,4,5,
82791,5,4,white
82792,4,3,black
82793,4,3,black
82794,5,4,black
82795,2,3,white
82796,5,2,black
82797,6,3,black
82798,1,5,white
82799,4,5,white
82800,3,6,white
82801,3,3,white
82802,3,4,
82803,4,2,black
82804,4,4,black
82805,4,1,black
82806,5,4,
82807,2,4,white
82808,4,3,
82809,4,4,white
82810,3,1,black
82811,4,4,
82812,0,4,white
82813,4,3,black
82814,1,4,white
82815,2,3,white
82816,1,5,white
82817,4,2,black
82818,5,4,white
82819,2,5,white
82820,4,4,black
82821,4,3,black
82822,5,4,black
82823,4,4,white
82824,4,5,white
82825,4,4,
82826,3,3,white
82827,2,4,white
82828,0,3,white
82829,4,2,black
82830,4,2,black
82831,4,3,black
82832,5,3,black
82833,3,3,black
82834,4,3,black
82835,4,3,
82836,3,3,white
82837,3,1,black
82838,5,2,black
82839,1,4,white
82840,3,5,white
82841,2,5,white
82842,4,3,black
82843,4,3,black
82844,3,5,white
82845,4,4,black
82846,4,4,
82847,4,2,black
82848,1,3,white
82849,3,5,white
82850,4,3,black
82851,3,4,white
82852,3,4,
82853,1,5,white
82854,4,5,
82855,3,3,black
82856,4,4,white
82857,3,4,white
82858,5,3,
82859,5,3,black
82860,4,2,black
82861,4,4,
82862,2,3,white
82863,4,3,
82864,4,4,black
82865,5,3,
82866,3,3,white
82867,3,3,white
82868,5,3,black
82869,3,3,black
82870,4,1,black
82871,4,4,black
82872,4,4,
82873,4,1,black
82874,4,4,white
82875,4,3,white
82876,1,3,white
82877,3,3,black
82878,3,3,white
82879,4,4,black
82880,3,5,white
82881,4,4,white
82882,3,4,white
82883,4,0,black
82884,4,4,
82885,4,4,black
82886,3,3,white
82887,4,4,
82888,5,3,black
82889,3,1,black
82890,4,4,white
82891,4,5,
82892,5,3,black
82893,4,5,
82894,5,4,black
82895,3,3,
82896,2,3,white
82897,4,4,black
82898,3,1,black
82899,3,4,black
82900,1,3,white
82901,4,3,black
82902,5,3,black
82903,3,2,black
82904,3,4,white
82905,4,4,
82906,4,2,black
82907,4,2,black
82908,4,2,black
82909,3,6,white
82910,3,4,
82911,3,2,black
82912,4,4,
82913,3,5,white
82914,4,3,black
82915,5,2,black
82916,3,2,black
82917,4,3,black
82918,4,3,black
82919,4,1,black
82920,5,3,
82921,3,5,
82922,5,3,
82923,3,2,black
82924,3,2,black
82925,3,1,black
82926,4,3,black
82927,4,3,black
82928,3,4,
82929,4,3,black
82930,3,6,white
82931,4,0,black
82932,5,3,black
82933,4,4,white
82934,3,5,white
82935,4,2,black
82936,4,4,
82937,3,3,white
82938,3,4,white
82939,4,4,
82940,4,3,
82941,3,3,
82942,3,5,white
82943,4,0,black
82944,4,5,black
82945,2,5,white
82946,3,3,
82947,6,2,black
82948,4,2,black
82949,4,4,black
82950,4,4,
82951,3,1,black
82952,3,5,white
82953,5,4,
82954,3,5,
82955,4,4,white
82956,3,2,black
82957,3,2,black
82958,3,5,white
